,0
20607,1515.5537
20608,1437.3379
20609,1333.666
20610,1082.7539
20611,1182.4951
20612,1382.2383
20613,1463.0957
20614,1392.376
20615,1462.4209
20616,1578.4795
20617,1534.207
20618,1265.2148
20619,1184.1904
20620,1206.6973
20621,1200.7881
20622,1034.7812
20623,1090.1816
20624,1129.6436
20625,1477.0488
20626,986.43066
20627,1032.8359
20628,1119.1523
20629,1210.6016
20630,1028.7803
20631,1022.6494
20632,1077.6562
20633,1184.1504
20634,1007.0664
20635,1000.042
20636,1116.4053
20637,937.4697
20638,1138.6357
20639,1177.7217
20640,1158.2412
20641,1221.3936
20642,985.7334
20643,1005.98145
20644,1090.3652
20645,902.9082
20646,1027.4727
20647,1015.52246
20648,1031.0205
20649,1108.8555
20650,981.6533
20651,1046.7383
20652,1164.293
20653,1132.542
20654,1447.123
20655,1327.5469
20656,1287.9043
20657,1244.6064
20658,1278.083
20659,915.57227
20660,1360.3721
20661,1504.1396
20662,1844.0068
20663,1815.4404
20664,1631.249
20665,1987.2412
20666,1249.5996
20667,1284.6992
20668,1182.1504
20669,1336.2451
20670,1242.498
20671,735.5801
20672,1034.248
20673,964.21387
20674,1045.9092
20675,1114.5293
20676,1062.2363
20677,1228.123
20678,1062.8887
20679,1058.5137
20680,1020.4346
20681,919.9287
20682,1010.9033
20683,1056.7139
20684,998.2637
20685,1182.7666
20686,1086.2129
20687,1156.207
20688,1070.8252
20689,1208.1709
20690,956.3916
20691,973.9512
20692,916.2012
20693,761.3789
20694,912.73145
20695,933.6074
20696,876.0244
20697,952.3799
20698,846.86914
20699,1009.16016
20700,1012.9297
20701,1155.416
20702,1106.0938
20703,1179.4092
20704,1096.0107
20705,1085.5566
20706,1253.8027
20707,1257.4404
20708,1040.6182
20709,1073.6533
20710,929.74023
20711,1086.5762
20712,1034.0449
20713,1191.4922
20714,1015.0459
20715,1204.6816
20716,1158.581
20717,1103.9766
20718,1259.7969
20719,1341.6855
20720,1187.9941
20721,1061.8398
20722,1115.1455
20723,1177.3203
20724,960.167
20725,787.16406
20726,803.79395
20727,788.5156
20728,739.4219
20729,853.1797
20730,1193.9795
20731,1311.9004
20732,1321.6729
20733,937.00195
20734,1368.5186
20735,1754.1055
20736,1469.9521
20737,1393.0391
20738,1053.2959
20739,1376.8721
20740,1065.6885
20741,1095.0752
20742,1191.1172
20743,1289.8203
20744,1232.9473
20745,1129.7715
20746,1263.6143
20747,1483.8691
20748,1574.8018
20749,1474.4766
20750,1394.0459
20751,1312.501
20752,964.80273
20753,871.42676
20754,914.3154
20755,976.4053
20756,980.9092
20757,799.9863
20758,770.4287
20759,907.00977
20760,689.0459
20761,762.1416
20762,821.64453
20763,966.23047
20764,1031.498
20765,965.78613
20766,950.66895
20767,1045.3994
20768,786.7949
20769,842.8164
20770,873.8281
20771,906.126
20772,1000.30273
20773,909.16406
20774,868.1113
20775,1016.89746
20776,733.0742
20777,1237.7178
20778,1157.002
20779,1129.0479
20780,1144.4102
20781,1062.4756
20782,1137.0645
20783,1126.0459
20784,1195.0029
20785,915.75586
20786,956.7783
20787,1033.5898
20788,868.53125
20789,944.2324
20790,894.7373
20791,897.4619
20792,726.22363
20793,626.5039
20794,1126.6162
20795,921.38086
20796,719.97754
20797,977.334
20798,1039.6934
20799,981.68066
20800,1114.8164
20801,870.124
20802,936.7578
20803,905.8662
20804,1087.2119
20805,875.2988
20806,901.40234
20807,880.81445
20808,1061.6562
20809,824.8584
20810,865.08496
20811,949.5469
20812,852.5625
20813,1032.1074
20814,1002.4697
20815,965.3369
20816,828.01953
20817,911.5596
20818,928.63477
20819,878.03906
20820,793.8135
20821,943.11426
20822,922.251
20823,860.0742
20824,788.3301
20825,920.458
20826,979.09766
20827,913.7422
20828,1126.3105
20829,1010.3662
20830,1031.6885
20831,959.5869
20832,859.1289
20833,909.8799
20834,901.39746
20835,792.2363
20836,683.6084
20837,843.0088
20838,814.58496
20839,740.68066
20840,642.06934
20841,786.3799
20842,872.5039
20843,832.53613
20844,797.08887
20845,1021.2334
20846,1030.0078
20847,869.7959
20848,761.9219
20849,896.3906
20850,1001.6758
20851,857.08203
20852,784.31934
20853,939.86914
20854,1055.9434
20855,983.833
20856,1155.1025
20857,1021.8994
20858,1254.7822
20859,1223.1484
20860,1360.5508
20861,1280.2305
20862,1428.5566
20863,1318.1123
20864,1349.6416
20865,1148.9062
20866,1268.5498
20867,1101.458
20868,1061.1143
20869,821.54785
20870,818.7051
20871,801.1416
20872,879.6416
20873,1203.8115
20874,1319.3984
20875,1339.0059
20876,938.792
20877,1366.1914
20878,1411.5742
20879,972.54004
20880,1215.4072
20881,958.1133
20882,1248.3535
20883,1214.665
20884,1045.8799
20885,1099.6465
20886,1137.2744
20887,1036.7871
20888,729.55176
20889,670.3623
20890,786.6406
20891,632.66797
20892,768.7539
20893,821.126
20894,876.0742
20895,630.58105
20896,653.8096
20897,767.02344
20898,906.23926
20899,685.7051
20900,729.63965
20901,704.5703
20902,782.2832
20903,575.91895
20904,612.76465
20905,634.07324
20906,824.9512
20907,663.26855
20908,879.25586
20909,925.56055
20910,975.7617
20911,1005.83105
20912,810.9346
20913,803.49805
20914,870.4961
20915,726.86035
20916,862.0508
20917,837.4043
20918,918.4424
20919,759.59375
20920,942.8789
20921,1005.85547
20922,1047.7236
20923,1163.5156
20924,1069.5674
20925,1125.3213
20926,1125.0713
20927,1208.8418
20928,941.40625
20929,985.5615
20930,1052.8066
20931,878.00586
20932,979.63477
20933,917.084
20934,912.84375
20935,736.84375
20936,867.5742
20937,904.49805
20938,932.1133
20939,1130.9219
20940,1031.335
20941,1019.6953
20942,1031.1172
20943,859.25195
20944,927.5459
20945,953.0713
20946,885.29395
20947,1053.8096
20948,895.4668
20949,849.63574
20950,891.90137
20951,774.6406
20952,928.9004
20953,993.6758
20954,1025.2393
20955,1205.2109
20956,1128.3936
20957,1153.1895
20958,1122.5352
20959,1268.585
20960,1024.2998
20961,1174.0107
20962,1144.3369
20963,1638.2275
20964,1084.3232
20965,1181.543
20966,1203.8564
20967,1481.7148
20968,906.26953
20969,1173.7031
20970,1441.2021
20971,1553.6748
20972,2154.0625
20973,1642.2588
20974,2107.9297
20975,1911.7861
20976,2401.7031
20977,2716.9336
20978,2340.12
20979,2030.1914
20980,2413.044
20981,2440.9707
20982,2434.0996
20983,2561.4912
20984,2556.1396
20985,2840.7607
20986,2923.3125
20987,3606.3398
20988,3458.129
20989,3191.8076
20990,2918.4902
20991,2917.8975
20992,2428.8184
20993,3016.4756
20994,2639.461
20995,2642.6465
20996,2568.3232
20997,2868.205
20998,2272.0361
20999,2075.164
21000,1645.5059
21001,2267.0215
21002,1846.3955
21003,1993.8604
21004,1587.8486
21005,1847.9492
21006,1863.2246
21007,2120.0127
21008,2074.88
21009,1860.6865
21010,2060.3447
21011,2007.8867
21012,2115.8086
21013,2019.0449
21014,1924.9502
21015,1870.3066
21016,2093.2168
21017,1987.5312
21018,1852.0479
21019,1546.9326
21020,1559.0391
21021,1860.7314
21022,1211.7822
21023,1589.1494
21024,1523.2646
21025,1597.1729
21026,1298.5508
21027,1151.8721
21028,1246.5918
21029,1399.9424
21030,1353.6533
21031,1256.9775
21032,1379.2773
21033,1611.3164
21034,1654.5293
21035,1586.1143
21036,1562.9219
21037,1554.4092
21038,1362.5742
21039,1360.1797
21040,1368.9111
21041,1509.2998
21042,1470.8975
21043,1211.4902
21044,1715.4023
21045,1623.8359
21046,1483.0742
21047,1224.4824
21048,1164.5068
21049,1178.1914
21050,1186.8301
21051,998.9287
21052,1001.65137
21053,1081.0898
21054,1129.0986
21055,947.02246
21056,942.50195
21057,1047.3594
21058,854.8584
21059,1003.8887
21060,1001.40625
21061,1047.3291
21062,1136.5566
21063,1024.0059
21064,1072.0186
21065,1181.5361
21066,1202.4346
21067,1432.373
21068,1275.2607
21069,1235.8828
21070,906.9834
21071,935.63965
21072,998.7529
21073,1029.9209
21074,858.82715
21075,972.084
21076,925.2197
21077,891.69824
21078,749.30273
21079,832.8418
21080,833.67773
21081,886.29004
21082,799.09766
21083,985.8418
21084,976.2471
21085,952.86426
21086,803.19434
21087,865.1924
21088,852.5791
21089,836.4971
21090,712.6074
21091,892.01465
21092,828.876
21093,875.0957
21094,636.91016
21095,1174.1191
21096,1011.3623
21097,965.5469
21098,812.9121
21099,1018.5137
21100,1020.2412
21101,959.3154
21102,836.41406
21103,910.8008
21104,938.65137
21105,879.3584
21106,800.8428
21107,945.44824
21108,927.9824
21109,867.17676
21110,791.03516
21111,927.124
21112,984.36914
21113,921.5674
21114,1130.2529
21115,1019.7549
21116,1041.9746
21117,976.9385
21118,858.5957
21119,925.6162
21120,966.70215
21121,847.9844
21122,970.80664
21123,847.2588
21124,837.00977
21125,790.81445
21126,676.87305
21127,803.11816
21128,886.44824
21129,855.98047
21130,792.5127
21131,1036.6807
21132,1088.2959
21133,922.7207
21134,1024.8271
21135,887.1621
21136,1006.93945
21137,873.58887
21138,808.98535
21139,918.3047
21140,987.64355
21141,904.334
21142,883.01953
21143,989.04004
21144,1156.8701
21145,1085.9668
21146,1060.1025
21147,1239.1738
21148,1325.0693
21149,1164.5098
21150,1059.2959
21151,1109.3467
21152,1172.1309
21153,951.4375
21154,780.73145
21155,798.9951
21156,785.1387
21157,735.7744
21158,850.44336
21159,1192.4756
21160,1309.6758
21161,1319.2754
21162,935.65625
21163,1366.1445
21164,1342.7979
21165,987.38184
21166,1055.9512
21167,1155.4492
21168,1307.4062
21169,1181.0996
21170,1025.4502
21171,1092.376
21172,1138.457
21173,1034.4414
21174,731.6455
21175,667.68164
21176,790.5654
21177,633.0078
21178,769.3242
21179,820.24316
21180,880.2051
21181,631.09375
21182,656.5459
21183,769.9951
21184,909.4863
21185,688.2529
21186,733.6426
21187,709.0322
21188,790.2754
21189,569.8955
21190,615.916
21191,676.0537
21192,838.23926
21193,936.72754
21194,886.8174
21195,887.03906
21196,988.0
21197,757.6367
21198,790.8086
21199,784.08594
21200,833.7246
21201,681.9297
21202,840.6572
21203,819.95996
21204,895.68555
21205,756.1758
21206,921.6006
21207,945.5049
21208,1036.001
21209,852.14453
21210,1063.457
21211,1173.8086
21212,1123.5801
21213,1503.4736
21214,924.1846
21215,1046.6797
21216,1107.4443
21217,1234.3721
21218,966.9863
21219,922.1992
21220,945.4551
21221,749.56836
21222,832.93945
21223,824.9795
21224,904.9404
21225,767.57715
21226,989.27246
21227,1019.7246
21228,962.46484
21229,1109.0723
21230,844.50977
21231,854.73047
21232,863.9551
21233,747.459
21234,877.3291
21235,822.2334
21236,834.39746
21237,687.4238
21238,862.3428
21239,870.7334
21240,975.6885
21241,762.6377
21242,1368.2295
21243,1161.6416
21244,1031.1055
21245,811.3252
21246,907.70996
21247,1006.1504
21248,909.499
21249,1096.249
21250,926.4326
21251,933.4414
21252,890.625
21253,826.7119
21254,914.3887
21255,923.4404
21256,888.59766
21257,829.2119
21258,1017.6553
21259,1016.68945
21260,922.94336
21261,826.88965
21262,906.0586
21263,899.9033
21264,785.7334
21265,692.9668
21266,849.7803
21267,824.708
21268,756.0254
21269,643.29004
21270,805.8594
21271,939.1533
21272,897.90625
21273,1072.6914
21274,1031.3418
21275,1058.6953
21276,929.24805
21277,796.5742
21278,923.63086
21279,1069.9434
21280,933.9092
21281,1048.1992
21282,942.3428
21283,1077.7129
21284,1025.8125
21285,1190.8711
21286,1022.9463
21287,1252.7256
21288,1225.2461
21289,1352.541
21290,1264.0596
21291,1365.0479
21292,1241.0244
21293,1093.9404
21294,1142.5537
21295,1240.9541
21296,1053.4199
21297,1022.5215
21298,812.3252
21299,811.32227
21300,785.6904
21301,882.0283
21302,1201.4688
21303,1316.6396
21304,1335.1299
21305,936.2754
21306,1365.6367
21307,1337.0859
21308,977.8916
21309,1049.3438
21310,1145.2393
21311,1298.8398
21312,1177.623
21313,1011.11816
21314,1036.6406
21315,1102.4062
21316,766.667
21317,686.5996
21318,648.01953
21319,752.92676
21320,600.2041
21321,767.0049
21322,824.32324
21323,886.3701
21324,634.31836
21325,679.66797
21326,830.5791
21327,952.0801
21328,958.1836
21329,782.63184
21330,786.3613
21331,867.6455
21332,887.79785
21333,659.55664
21334,708.56055
21335,900.624
21336,983.09766
21337,903.08594
21338,896.9297
21339,1007.68555
21340,757.2637
21341,798.0127
21342,789.9824
21343,837.56445
21344,686.0498
21345,843.3955
21346,821.8701
21347,898.9463
21348,750.0791
21349,918.6211
21350,985.5039
21351,1026.9531
21352,1154.6729
21353,1047.5117
21354,1063.3066
21355,1108.5713
21356,886.6709
21357,930.31934
21358,1019.458
21359,1024.706
21360,1141.0859
21361,959.31055
21362,915.6631
21363,932.1924
21364,751.33887
21365,841.89844
21366,887.3916
21367,931.5596
21368,1097.1943
21369,1004.1406
21370,995.501
21371,1069.501
21372,763.46094
21373,1201.3428
21374,1002.72363
21375,904.0625
21376,687.0928
21377,853.54395
21378,825.7529
21379,800.59863
21380,692.6738
21381,826.4326
21382,852.6455
21383,883.88477
21384,825.4414
21385,1023.26953
21386,1006.86523
21387,959.5547
21388,831.34766
21389,920.7871
21390,992.86914
21391,909.37305
21392,1098.6279
21393,934.3418
21394,935.9258
21395,910.43066
21396,821.5703
21397,935.0752
21398,991.05176
21399,938.22363
21400,1129.3525
21401,1023.23535
21402,1042.3857
21403,979.5137
21404,860.0947
21405,927.1797
21406,966.1133
21407,843.0615
21408,970.76953
21409,842.36035
21410,833.19434
21411,783.88184
21412,675.5049
21413,795.7627
21414,878.8799
21415,840.5908
21416,793.16797
21417,1021.01855
21418,1026.8242
21419,866.6211
21420,761.2168
21421,883.51855
21422,978.6299
21423,837.6621
21424,780.71875
21425,906.6367
21426,985.6123
21427,918.51855
21428,887.02246
21429,893.2676
21430,1436.6201
21431,1166.9023
21432,1018.18164
21433,1497.3701
21434,1479.0059
21435,1220.7715
21436,1049.1133
21437,1102.3037
21438,1181.6553
21439,959.6865
21440,780.8838
21441,800.8154
21442,790.32324
21443,738.9492
21444,852.42773
21445,1190.834
21446,1310.21
21447,1319.6914
21448,936.1201
21449,1365.3994
21450,1770.748
21451,1328.7803
21452,1449.8008
21453,1337.9795
21454,1446.2744
21455,948.1338
21456,971.9961
21457,1036.0176
21458,1077.6357
21459,729.8242
21460,668.53906
21461,643.68066
21462,740.73047
21463,599.90234
21464,756.2344
21465,815.07227
21466,866.3916
21467,634.1553
21468,656.80566
21469,774.9238
21470,915.3076
21471,684.0781
21472,738.88086
21473,753.2803
21474,809.9512
21475,840.7383
21476,632.0869
21477,641.4346
21478,851.8955
21479,694.2539
21480,876.0254
21481,887.69824
21482,957.4844
21483,714.9971
21484,795.4199
21485,789.21484
21486,815.4883
21487,683.56445
21488,1004.05176
21489,582.2666
21490,853.0303
21491,792.8838
21492,935.1885
21493,984.5654
21494,1019.2383
21495,1150.6289
21496,1035.669
21497,1056.794
21498,1086.8125
21499,888.625
21500,911.9219
21501,954.8906
21502,983.24805
21503,826.8545
21504,946.20996
21505,903.55176
21506,858.26074
21507,716.5879
21508,824.0547
21509,815.86426
21510,854.7461
21511,769.417
21512,1157.9746
21513,674.9043
21514,905.32715
21515,841.7412
21516,871.2256
21517,839.26465
21518,808.37695
21519,711.792
21520,862.4678
21521,814.61816
21522,784.7754
21523,695.24805
21524,829.70703
21525,853.84375
21526,890.87305
21527,817.7217
21528,1031.4424
21529,1061.1328
21530,974.7051
21531,1144.4238
21532,898.11426
21533,939.5547
21534,925.06836
21535,821.16113
21536,952.36523
21537,930.1992
21538,901.5752
21539,788.56934
21540,958.2617
21541,956.7656
21542,986.0078
21543,795.7666
21544,1372.6113
21545,1253.4482
21546,1052.2412
21547,1109.0557
21548,910.0117
21549,1000.09766
21550,892.7373
21551,1016.4512
21552,856.08203
21553,857.2881
21554,829.80176
21555,679.5371
21556,830.7168
21557,909.37695
21558,929.5576
21559,774.3955
21560,1332.6348
21561,1186.9062
21562,937.51953
21563,749.0596
21564,889.0674
21565,1014.041
21566,864.334
21567,783.9961
21568,940.13184
21569,1062.9219
21570,985.20605
21571,1158.1836
21572,1019.7129
21573,1256.4785
21574,1224.1895
21575,1361.6953
21576,1280.001
21577,1429.8184
21578,1322.4082
21579,1349.3555
21580,1147.6348
21581,1270.251
21582,1103.7998
21583,1059.5332
21584,822.46875
21585,831.7666
21586,810.5879
21587,872.62695
21588,1207.3008
21589,1331.9092
21590,1373.9951
21591,944.5322
21592,1501.542
21593,1250.2295
21594,987.291
21595,871.44336
21596,1303.1455
21597,1324.3818
21598,872.35645
21599,942.6592
21600,1015.7217
21601,1073.4961
21602,728.4414
21603,685.86426
21604,682.4131
21605,772.59766
21606,852.917
21607,798.23047
21608,833.9551
21609,914.7666
21610,669.4082
21611,675.41113
21612,784.70215
21613,934.4082
21614,684.792
21615,751.2803
21616,763.83984
21617,826.4658
21618,846.30664
21619,653.15137
21620,702.7529
21621,891.52246
21622,986.23047
21623,908.8838
21624,905.0029
21625,1016.7178
21626,754.7207
21627,806.98535
21628,844.2998
21629,863.3662
21630,972.9414
21631,858.6533
21632,833.41113
21633,930.9346
21634,790.6084
21635,920.73535
21636,939.2949
21637,1021.2002
21638,849.042
21639,1042.9502
21640,1098.2725
21641,1072.0996
21642,1154.2617
21643,911.50586
21644,961.0039
21645,1018.61035
21646,871.1406
21647,951.92285
21648,895.84863
21649,872.41113
21650,716.42773
21651,811.8799
21652,807.9844
21653,867.5625
21654,778.46094
21655,971.68164
21656,955.4971
21657,930.08496
21658,790.7705
21659,847.28125
21660,841.0488
21661,807.30664
21662,715.06836
21663,861.76074
21664,808.1924
21665,783.4746
21666,695.33203
21667,821.66406
21668,841.9912
21669,880.3252
21670,820.709
21671,1021.0498
21672,998.834
21673,949.4951
21674,834.81934
21675,916.36914
21676,937.4697
21677,889.25977
21678,788.89453
21679,956.45215
21680,986.0449
21681,897.2373
21682,1091.7295
21683,916.6211
21684,1000.14844
21685,964.65234
21686,1170.124
21687,1020.334
21688,1038.9199
21689,980.709
21690,854.5664
21691,916.7676
21692,907.14746
21693,804.10645
21694,687.28906
21695,853.7783
21696,824.62695
21697,756.19434
21698,643.72754
21699,803.2754
21700,935.1211
21701,891.71484
21702,1069.0117
21703,1023.18945
21704,1050.5508
21705,919.01074
21706,794.5996
21707,907.9453
21708,1009.91113
21709,880.4746
21710,779.31445
21711,950.1328
21712,1070.5127
21713,1012.2666
21714,1171.9912
21715,1058.8896
21716,1285.2051
21717,1290.2031
21718,1368.6191
21719,1580.167
21720,1585.1533
21721,1374.8115
21722,1338.3281
21723,1129.7021
21724,1219.123
21725,1032.8477
21726,810.3799
21727,821.9414
21728,817.68066
21729,792.5996
21730,865.86035
21731,1235.626
21732,1356.8877
21733,1413.877
21734,967.8379
21735,1730.3604
21736,8741.49
21737,7800.12
21738,8216.041
21739,7970.827
21740,8066.9834
21741,7963.7705
21742,8085.8154
21743,8451.445
21744,8283.129
21745,8116.049
21746,8624.182
21747,8506.387
21748,8437.941
21749,8881.09
21750,8698.914
21751,8731.549
21752,8786.234
21753,8612.143
21754,8042.884
21755,8456.3125
21756,7664.2715
21757,8431.048
21758,7381.705
21759,7648.2734
21760,7185.0693
21761,7014.4062
21762,6970.3574
21763,5664.259
21764,5801.1006
21765,2982.6143
21766,4831.7676
21767,3717.1572
21768,2639.7783
21769,1892.5391
21770,1614.5312
21771,1161.6523
21772,1353.3994
21773,1506.6035
21774,1214.1045
21775,1884.2637
21776,1822.0557
21777,1800.7803
21778,2027.1699
21779,1911.8486
21780,1764.7764
21781,1399.0459
21782,1359.6396
21783,1299.6006
21784,1153.1289
21785,1273.4004
21786,1030.2871
21787,1047.502
21788,1099.0723
21789,932.3877
21790,990.3594
21791,974.9824
21792,1005.7881
21793,835.08984
21794,907.9219
21795,884.8994
21796,946.7656
21797,861.45605
21798,1068.4814
21799,1024.6064
21800,996.6953
21801,847.1787
21802,910.05566
21803,855.1592
21804,815.3672
21805,707.5752
21806,876.4365
21807,865.61523
21808,830.749
21809,1053.3809
21810,898.09863
21811,945.1201
21812,1007.05273
21813,904.74023
21814,1100.083
21815,1120.7051
21816,1039.4824
21817,1173.6494
21818,941.01074
21819,1001.10156
21820,996.7363
21821,885.80176
21822,1002.9092
21823,962.1426
21824,907.1367
21825,791.6211
21826,937.7422
21827,989.3789
21828,935.541
21829,1129.8506
21830,1036.7139
21831,1113.6719
21832,1025.6709
21833,1155.2822
21834,910.02637
21835,981.02637
21836,886.8711
21837,1007.5615
21838,849.4121
21839,839.10547
21840,799.9258
21841,663.1758
21842,789.6162
21843,871.00195
21844,842.4668
21845,786.1465
21846,1022.1221
21847,1028.8047
21848,869.1758
21849,757.00977
21850,896.59863
21851,1040.3604
21852,885.5879
21853,1030.543
21854,907.333
21855,999.4092
21856,931.21484
21857,919.41016
21858,998.12305
21859,1163.9756
21860,1097.3271
21861,1057.6123
21862,1242.0391
21863,1327.8496
21864,1165.0684
21865,1058.1582
21866,1105.9668
21867,1169.8447
21868,948.6094
21869,771.5498
21870,792.2158
21871,781.167
21872,736.71387
21873,851.60156
21874,1201.3994
21875,1206.8711
21876,1174.919
21877,386.00488
21878,1701.0342
21879,1323.3066
21880,971.56055
21881,1037.7285
21882,1089.3984
21883,1256.6963
21884,905.02637
21885,960.2754
21886,1018.84375
21887,1065.7832
21888,734.3203
21889,680.0127
21890,647.9629
21891,751.0908
21892,599.3721
21893,777.5127
21894,870.66406
21895,906.3838
21896,894.26855
21897,702.66016
21898,840.91797
21899,979.7705
21900,992.9004
21901,772.0469
21902,727.8047
21903,836.6123
21904,605.1338
21905,620.59375
21906,634.5488
21907,829.8613
21908,663.32227
21909,873.22656
21910,878.95215
21911,960.8047
21912,721.874
21913,794.7012
21914,833.8965
21915,845.6338
21916,971.27734
21917,853.71875
21918,833.4785
21919,928.0615
21920,789.6904
21921,919.23145
21922,939.2803
21923,1022.77734
21924,848.52734
21925,1044.2979
21926,1097.6582
21927,1078.3115
21928,1153.6572
21929,916.53906
21930,965.73145
21931,1024.4307
21932,869.02246
21933,962.9961
21934,917.6074
21935,890.25195
21936,705.04004
21937,843.80664
21938,883.8408
21939,892.7871
21940,1084.415
21941,1175.0771
21942,685.4844
21943,975.91797
21944,870.3799
21945,897.708
21946,915.66895
21947,857.0
21948,1035.0977
21949,859.27344
21950,833.91797
21951,849.23535
21952,719.6162
21953,848.7334
21954,934.0703
21955,921.61914
21956,1133.96
21957,1032.5107
21958,1028.8896
21959,1001.13184
21960,855.52734
21961,1118.8232
21962,707.9375
21963,909.0166
21964,1147.8613
21965,958.8711
21966,934.8242
21967,908.2949
21968,820.01953
21969,928.834
21970,988.93555
21971,927.9863
21972,1125.6104
21973,1013.45996
21974,1033.2471
21975,965.73047
21976,860.20703
21977,915.6123
21978,906.334
21979,802.5498
21980,687.2842
21981,855.66895
21982,829.18066
21983,763.1846
21984,646.10254
21985,812.6621
21986,945.12695
21987,903.459
21988,1074.8809
21989,1039.5391
21990,1115.5742
21991,976.0469
21992,1069.3193
21993,903.5703
21994,1024.4004
21995,908.917
21996,809.35547
21997,942.53516
21998,1054.6152
21999,984.9883
22000,1146.7568
22001,1003.71875
22002,1186.794
22003,1141.2158
22004,1096.2266
22005,1267.0889
22006,1392.084
22007,1252.4336
22008,1299.6416
22009,1116.2324
22010,1193.1211
22011,992.6787
22012,807.67676
22013,803.2969
22014,780.4922
22015,731.7715
22016,841.06445
22017,1180.5107
22018,1242.8145
22019,1205.5996
22020,664.6201
22021,1358.1348
22022,1585.5938
22023,967.1406
22024,1377.3574
22025,1295.4873
22026,1392.9307
22027,905.68945
22028,956.66895
22029,1027.1191
22030,1065.0049
22031,728.6045
22032,667.2783
22033,641.81055
22034,736.4287
22035,598.91113
22036,754.33887
22037,815.37695
22038,865.5762
22039,634.0752
22040,656.96094
22041,774.9033
22042,914.7334
22043,684.12305
22044,739.2207
22045,753.4824
22046,807.5635
22047,841.3252
22048,632.2881
22049,641.5244
22050,852.19824
22051,697.91113
22052,874.2217
22053,877.13965
22054,955.66406
22055,721.35156
22056,781.29004
22057,779.4834
22058,816.9375
22059,687.46387
22060,833.0127
22061,812.42676
22062,876.8379
22063,753.8789
22064,899.1826
22065,924.07324
22066,991.4619
22067,856.4873
22068,1026.8691
22069,1038.1846
22070,1041.5225
22071,856.1631
22072,902.49023
22073,946.8711
22074,973.1758
22075,836.0537
22076,942.30176
22077,890.5586
22078,859.8721
22079,724.7246
22080,812.0762
22081,808.7285
22082,864.3037
22083,777.80566
22084,972.3301
22085,957.4375
22086,931.56445
22087,793.9668
22088,851.90137
22089,843.2676
22090,811.6533
22091,716.6758
22092,865.666
22093,810.6416
22094,790.5947
22095,702.7539
22096,830.5039
22097,850.52637
22098,892.53516
22099,829.5967
22100,1035.915
22101,1008.0371
22102,957.5078
22103,843.0586
22104,925.45605
22105,946.40625
22106,912.2783
22107,793.0205
22108,966.49023
22109,999.542
22110,944.8506
22111,1126.5293
22112,980.10254
22113,1009.8721
22114,1078.8037
22115,860.3115
22116,1408.6885
22117,1273.2285
22118,1099.1885
22119,1113.6396
22120,925.98926
22121,1036.8359
22122,973.7881
22123,1097.4678
22124,952.52246
22125,959.0078
22126,960.1533
22127,769.26953
22128,924.8467
22129,1093.3779
22130,1154.457
22131,1337.75
22132,1451.0039
22133,1634.665
22134,1636.1992
22135,1621.0791
22136,2014.666
22137,1669.1562
22138,1673.0049
22139,1803.2461
22140,1512.1182
22141,1359.9355
22142,1162.46
22143,1008.4404
22144,1187.6621
22145,1027.0
22146,1211.6357
22147,1201.9512
22148,1442.9648
22149,1579.832
22150,1437.042
22151,1470.418
22152,1357.8516
22153,1113.1025
22154,1140.3232
22155,1158.7803
22156,895.27344
22157,865.31934
22158,843.5322
22159,912.7285
22160,1253.3174
22161,1444.6797
22162,1513.6572
22163,1297.2031
22164,1411.6406
22165,1336.8662
22166,977.92773
22167,1049.3574
22168,1145.4551
22169,1298.25
22170,1177.5957
22171,1010.95996
22172,1036.8945
22173,1099.959
22174,766.083
22175,682.749
22176,644.375
22177,748.09766
22178,596.9834
22179,758.3447
22180,815.6035
22181,873.0039
22182,635.2334
22183,663.28125
22184,778.2793
22185,923.9385
22186,687.40137
22187,750.4414
22188,765.20605
22189,829.0176
22190,846.04004
22191,654.1328
22192,709.28125
22193,913.6406
22194,995.1494
22195,936.6875
22196,929.80566
22197,1084.4697
22198,720.9375
22199,1096.4512
22200,964.78906
22201,943.36816
22202,672.19434
22203,842.9297
22204,885.1533
22205,916.83984
22206,1044.502
22207,917.07715
22208,945.69336
22209,1041.4951
22210,893.8994
22211,1039.5254
22212,1049.7998
22213,1061.9883
22214,851.8242
22215,911.98535
22216,956.53516
22217,992.8623
22218,831.94824
22219,957.041
22220,949.72266
22221,886.2881
22222,1029.835
22223,814.80566
22224,825.6836
22225,917.5303
22226,814.4824
22227,988.9551
22228,971.0117
22229,965.584
22230,776.6416
22231,867.6748
22232,909.5166
22233,840.9502
22234,1040.3955
22235,862.72754
22236,828.64355
22237,847.93164
22238,725.6289
22239,843.23145
22240,914.71387
22241,923.16113
22242,1133.5312
22243,1014.3213
22244,1012.5635
22245,996.3711
22246,870.1885
22247,922.749
22248,938.03906
22249,897.6582
22250,780.67773
22251,948.916
22252,976.1172
22253,887.2041
22254,1090.1963
22255,903.76953
22256,931.19434
22257,922.4326
22258,868.0303
22259,1028.8379
22260,1025.6328
22261,938.1826
22262,822.6426
22263,912.5713
22264,906.82715
22265,801.5117
22266,690.9219
22267,862.98535
22268,880.5713
22269,801.24805
22270,924.02344
22271,797.1719
22272,905.5254
22273,895.77637
22274,833.8418
22275,1052.8848
22276,1104.5361
22277,949.583
22278,1028.8838
22279,906.9844
22280,1074.1729
22281,950.02734
22282,1078.8936
22283,926.6914
22284,1011.77734
22285,955.1846
